3
15606,-23.697,0.73101,0.63611
-40701,133.49,1.0996,0.63889
22620,-151.68,1.0572,0.64167
-13983,83.025,0.8197,0.64444
6538.9,-40.555,0.94481,0.64722
-5262.7,21.229,0.88394,0.65
6972.9,-27.537,0.86446,0.65278
-6948.2,40.905,0.9082,0.65556
1054.1,-18.889,0.97135,0.65833
3562.8,-9.3831,0.88637,0.66111
-4304.4,23.912,0.93163,0.66389
3423.1,-13.267,0.96228,0.66667
-1772.3,16.675,0.97222,0.66944
-5201.7,1.9764,1.0238,0.67222
10746,-41.887,0.9116,0.675
-14064,59.199,0.96588,0.67778
9253.8,-55.372,0.97628,0.68056
-3818.9,30.928,0.90029,0.68333
-416.19,-2.297,0.98331,0.68611
5073.7,-5.8601,0.96004,0.68889
-13619,37.111,1.0483,0.69167
13126,-70.848,0.95912,0.69444
-7847.3,55.334,0.9094,0.69722
-542.24,-9.8987,1.0353,0.7
1642.6,-14.4,0.96805,0.70278
976.23,0.16371,0.92598,0.70556
560.82,8.8638,0.95279,0.70833
-7502,13.621,1.0164,0.71111
14288,-49.146,0.9173,0.71389
-23180,82.923,1.0214,0.71667
18570,-95.699,0.98856,0.71944
-16206,81.737,0.94409,0.72222
6780.4,-47.27,1.0355,0.725
-535.17,11.869,0.93262,0.72778
-1511,7.2351,0.98776,0.73056
-3349.5,-5.4049,0.99286,0.73333
12843,-34.839,0.87498,0.73611
-22477,85.257,1.0321,0.73889
12916,-84.35,1.0344,0.74167
-7018,35.637,0.88357,0.74444
7813.6,-27.427,0.90817,0.74722
-5172.2,45.075,0.96275,0.75
-8560.1,3.8683,1.0927,0.75278
37031,-64.575,0.93093,0.75556
-1.1451e+05,235.87,1.3942,0.75833
3.0131e+05,-989.31,-1.293,0.76111
-7.7586e+06,3202.6,8.9709,0.76389
4.4148e+05,-3800.7,8.7909,0.76667
-1.7401e+05,1193.2,-1.0408,0.76944
47509,-322.53,1.4872,0.77222
-15160,94.036,0.81944,0.775
5760.5,-36.949,0.98384,0.77778
-2442.7,14.957,0.91779,0.78056
438.28,-6.6833,0.94222,0.78333
2204.7,-2.7395,0.91396,0.78611
-4084.4,17.11,0.95708,0.78889
2247.2,-17.884,0.95487,0.79167
-2330.6,2.4404,0.90831,0.79444
6408.8,-19.3,0.85589,0.79722
-5497.5,42.774,0.93168,0.8
-1780.6,-2.6835,1.0422,0.80278
-4075.4,-17.206,0.9881,0.80556
14529,-55.13,0.76372,0.80833
-20201,104.8,0.94597,0.81111
9537.9,-50.8,1.0846,0.81389
-10767,27.352,1.0206,0.81667
13452,-61.07,0.92828,0.81944
-20995,67.726,0.94952,0.82222
28161,-112.36,0.82191,0.825
-53312,188.8,1.0944,0.82778
22781,-166.4,1.1442,0.83056
-9018,58.737,0.78953,0.83333
3083.8,-26.173,0.89174,0.83611
30.165,4.4614,0.81985,0.83889
1416.3,4.7624,0.85053,0.84167
2770.3,18.179,0.92297,0.84444
-15631,41.375,1.0892,0.84722
12431,-77.756,0.99676,0.85
-6846.1,40.61,0.87886,0.85278
2424.5,-20.141,0.93941,0.85556
1546.9,2.2998,0.88436,0.85833
-6761.1,16.529,0.94209,0.86111
8089,-43.974,0.86023,0.86389
-2275.1,39.783,0.84576,0.86667
-6598.9,19.682,1.0209,0.86944
3639.1,-33.926,0.98232,0.87222
919.12,-0.70274,0.87693,0.875
-965.72,7.9636,0.89975,0.87778
740.72,-0.83134,0.9214,0.88056
-1814.1,5.8377,0.93643,0.88333
1474.4,-10.282,0.92326,0.88611
-224.49,3.2857,0.9018,0.88889
-58.507,1.2294,0.91559,0.89167
-806.13,0.69872,0.92142,0.89444
1102.7,-6.634,0.90342,0.89722
-125.75,3.6511,0.89415,0.9
-1216.2,2.4922,0.91302,0.90278
2968.8,-8.6537,0.8942,0.90556
-3574.9,18.96,0.92616,0.90833
-1134.9,-12.364,0.94542,0.91111
-96.351,-22.917,0.83607,0.91389
1234.9,-23.988,0.66231,0.91667
476.35,-6.0997,0.51702,0.91944
-178.53,1.8742,0.49345,0.92222
185.91,-1.1112,0.4977,0.925
-231.7,2.0042,0.50269,0.92778
144.85,-1.8064,0.50377,0.93056
-36.592,0.61649,0.49714,0.93333
4.1285,0.0059325,0.5006,0.93611
-30.239,0.074637,0.50105,0.93889
51.124,-0.42882,0.49908,0.94167
-48.475,0.42619,0.49907,0.94444
76.593,-0.38182,0.49931,0.94722
-155,0.89586,0.50217,0.95
346.5,-1.6753,0.49786,0.95278
-1232.4,4.1082,0.5114,0.95556
2475.2,-16.61,0.44134,0.95833
-3950.3,30.7,0.53112,0.96111
2164.7,-25.286,0.55669,0.96389
-1197.9,12.073,0.48068,0.96667
875.84,-7.4659,0.50573,0.96944
-918.47,7.3836,0.50526,0.97222
904.26,-7.3792,0.50529,0.975
-1211.1,7.9233,0.50836,0.97778
967.99,-11.639,0.48835,0.98056
354.39,6.1534,0.45475,0.98333
-2118,12.061,0.55596,0.98611
1443.8,-19.234,0.52063,0.98889
24.494,7.09,0.44683,0.99167
-740.35,7.5083,0.52993,0.99444
-740.35,-3.7303,0.54904,0.99722
